dr8_id,smooth-or-featured_smooth_fraction,smooth-or-featured_featured-or-disk_fraction,smooth-or-featured_artifact_fraction,disk-edge-on_yes_fraction,disk-edge-on_no_fraction,has-spiral-arms_yes_fraction,has-spiral-arms_no_fraction,bar_strong_fraction,bar_weak_fraction,bar_no_fraction,bulge-size_dominant_fraction,bulge-size_large_fraction,bulge-size_moderate_fraction,bulge-size_small_fraction,bulge-size_none_fraction,how-rounded_round_fraction,how-rounded_in-between_fraction,how-rounded_cigar-shaped_fraction,edge-on-bulge_boxy_fraction,edge-on-bulge_none_fraction,edge-on-bulge_rounded_fraction,spiral-winding_tight_fraction,spiral-winding_medium_fraction,spiral-winding_loose_fraction,spiral-arm-count_1_fraction,spiral-arm-count_2_fraction,spiral-arm-count_3_fraction,spiral-arm-count_4_fraction,spiral-arm-count_more-than-4_fraction,spiral-arm-count_cant-tell_fraction,merging_none_fraction,merging_minor-disturbance_fraction,merging_major-disturbance_fraction,merging_merger_fraction,smooth-or-featured_smooth_90pc-lower,smooth-or-featured_featured-or-disk_90pc-lower,smooth-or-featured_artifact_90pc-lower,disk-edge-on_yes_90pc-lower,disk-edge-on_no_90pc-lower,has-spiral-arms_yes_90pc-lower,has-spiral-arms_no_90pc-lower,bar_strong_90pc-lower,bar_weak_90pc-lower,bar_no_90pc-lower,bulge-size_dominant_90pc-lower,bulge-size_large_90pc-lower,bulge-size_moderate_90pc-lower,bulge-size_small_90pc-lower,bulge-size_none_90pc-lower,how-rounded_round_90pc-lower,how-rounded_in-between_90pc-lower,how-rounded_cigar-shaped_90pc-lower,edge-on-bulge_boxy_90pc-lower,edge-on-bulge_none_90pc-lower,edge-on-bulge_rounded_90pc-lower,spiral-winding_tight_90pc-lower,spiral-winding_medium_90pc-lower,spiral-winding_loose_90pc-lower,spiral-arm-count_1_90pc-lower,spiral-arm-count_2_90pc-lower,spiral-arm-count_3_90pc-lower,spiral-arm-count_4_90pc-lower,spiral-arm-count_more-than-4_90pc-lower,spiral-arm-count_cant-tell_90pc-lower,merging_none_90pc-lower,merging_minor-disturbance_90pc-lower,merging_major-disturbance_90pc-lower,merging_merger_90pc-lower,smooth-or-featured_smooth_90pc-upper,smooth-or-featured_featured-or-disk_90pc-upper,smooth-or-featured_artifact_90pc-upper,disk-edge-on_yes_90pc-upper,disk-edge-on_no_90pc-upper,has-spiral-arms_yes_90pc-upper,has-spiral-arms_no_90pc-upper,bar_strong_90pc-upper,bar_weak_90pc-upper,bar_no_90pc-upper,bulge-size_dominant_90pc-upper,bulge-size_large_90pc-upper,bulge-size_moderate_90pc-upper,bulge-size_small_90pc-upper,bulge-size_none_90pc-upper,how-rounded_round_90pc-upper,how-rounded_in-between_90pc-upper,how-rounded_cigar-shaped_90pc-upper,edge-on-bulge_boxy_90pc-upper,edge-on-bulge_none_90pc-upper,edge-on-bulge_rounded_90pc-upper,spiral-winding_tight_90pc-upper,spiral-winding_medium_90pc-upper,spiral-winding_loose_90pc-upper,spiral-arm-count_1_90pc-upper,spiral-arm-count_2_90pc-upper,spiral-arm-count_3_90pc-upper,spiral-arm-count_4_90pc-upper,spiral-arm-count_more-than-4_90pc-upper,spiral-arm-count_cant-tell_90pc-upper,merging_none_90pc-upper,merging_minor-disturbance_90pc-upper,merging_major-disturbance_90pc-upper,merging_merger_90pc-upper,smooth-or-featured_smooth_proportion-asked,smooth-or-featured_featured-or-disk_proportion-asked,smooth-or-featured_artifact_proportion-asked,disk-edge-on_yes_proportion-asked,disk-edge-on_no_proportion-asked,has-spiral-arms_yes_proportion-asked,has-spiral-arms_no_proportion-asked,bar_strong_proportion-asked,bar_weak_proportion-asked,bar_no_proportion-asked,bulge-size_dominant_proportion-asked,bulge-size_large_proportion-asked,bulge-size_moderate_proportion-asked,bulge-size_small_proportion-asked,bulge-size_none_proportion-asked,how-rounded_round_proportion-asked,how-rounded_in-between_proportion-asked,how-rounded_cigar-shaped_proportion-asked,edge-on-bulge_boxy_proportion-asked,edge-on-bulge_none_proportion-asked,edge-on-bulge_rounded_proportion-asked,spiral-winding_tight_proportion-asked,spiral-winding_medium_proportion-asked,spiral-winding_loose_proportion-asked,spiral-arm-count_1_proportion-asked,spiral-arm-count_2_proportion-asked,spiral-arm-count_3_proportion-asked,spiral-arm-count_4_proportion-asked,spiral-arm-count_more-than-4_proportion-asked,spiral-arm-count_cant-tell_proportion-asked,merging_none_proportion-asked,merging_minor-disturbance_proportion-asked,merging_major-disturbance_proportion-asked,merging_merger_proportion-asked,catalog_version,legacy_survey_data_release,ra,dec
572914_729,0.05628632,0.8736488,0.07006488,0.026285207,0.97371477,0.94346476,0.05653532,0.121125385,0.36040902,0.51846564,0.008760993,0.01078294,0.20891052,0.75248927,0.019056259,0.5190801,0.4578445,0.023075374,0.074999794,0.17049937,0.7545008,0.32646742,0.46081424,0.21271831,0.048614465,0.49538052,0.15900752,0.07125336,0.04872649,0.17701769,0.68604463,0.175082,0.09292203,0.045951385,0.016144615994218174,0.7885924973733627,0.023518903487283804,0.005104266385217026,0.9412796199178904,0.8644477704469613,0.010048610353364637,0.028803147867644843,0.21410493360245855,0.35467742643802064,0.0004951969266130831,0.0009535249601686699,0.1441190872642978,0.6903050385949611,0.0035851152779812893,0.4089490597094565,0.3736775545600844,0.003162241713917855,0.038538988223273014,0.11121941562721768,0.6888209635855094,0.16463710402955037,0.2873374395067381,0.06985686995770006,0.002868004033307813,0.33722766764741907,0.04506875179156952,0.006429050007288646,0.0027499518541706657,0.06103134377705617,0.5826089311373726,0.10104973581909858,0.03994730558612744,0.007586908688182002,0.11899647140474491,0.9382550855930248,0.1354574758289576,0.058720433130561044,0.9948957362907896,0.9899513828134083,0.13555224958730663,0.24209726284514793,0.519644020766423,0.6840686485757201,0.025487878198088888,0.029291591475294306,0.26181174351342773,0.8205187957701434,0.04148159205091846,0.5986752050338607,0.5630897248226616,0.05406516793672097,0.1167802385513339,0.2289533273701241,0.8243085238322233,0.5095357316577738,0.633827101845379,0.3384190710024854,0.1364800550005705,0.6883285297915466,0.29724209076447283,0.16665138123152498,0.14043106585237758,0.3290962122528414,0.7811638471050877,0.2703022150647704,0.16060958486528398,0.08657603197420322,1.0,1.0,1.0,0.8736488223075867,0.8736488223075867,0.8506847620010376,0.8506847620010376,0.8506847620010376,0.8506847620010376,0.8506847620010376,0.8506847620010376,0.8506847620010376,0.8506847620010376,0.8506847620010376,0.8506847620010376,0.056286320090293884,0.056286320090293884,0.056286320090293884,0.02296403981745243,0.02296403981745243,0.02296403981745243,0.80259108543396,0.80259108543396,0.80259108543396,0.80259108543396,0.80259108543396,0.80259108543396,0.80259108543396,0.80259108543396,0.80259108543396,1.0,1.0,1.0,1.0,1.0.0,DR8,197.95938105141124,46.93273192855406
574870_1890,0.028720831,0.92459697,0.046682164,0.032945793,0.9670541,0.986474,0.013525942,0.21226166,0.38424736,0.403491,0.008497476,0.010017978,0.16683015,0.80304915,0.0116052255,0.15627562,0.7346091,0.10911516,0.05894435,0.25324777,0.6878079,0.8065757,0.17098232,0.02244189,0.07217824,0.22631636,0.22853428,0.2247255,0.100620955,0.14762469,0.7642311,0.17118746,0.04918456,0.015396961,0.003506454500997443,0.8613178828990133,0.01136729597640069,0.00776628180713542,0.9324034040581166,0.9628589432825189,0.0009324261720944502,0.07100274472753548,0.2123502764511023,0.2027203102603356,0.00046480733168380637,0.0007007575060501059,0.11234025313144748,0.738877547712022,0.001052811295522582,0.08715502466489403,0.6335576545111394,0.04820082359550773,0.03088974340880746,0.191741353318705,0.6143946217581557,0.7188902961974627,0.09245158719810825,0.0017990284932849297,0.003929105399281126,0.05964259822577969,0.08063730651517736,0.07742695171021736,0.007565667441705382,0.02743927165980643,0.683736222197622,0.10814668574121884,0.014607843730095535,0.0012355674134205488,0.07192489234993785,0.974268071025399,0.09731900963123022,0.0675965723553871,0.9922337234561782,0.9990675666453006,0.0371410520092103,0.3924026765386591,0.5856660914419116,0.5686109960945415,0.025072144684933677,0.027689598244570554,0.22345252471221413,0.8579818670755461,0.029635047206902198,0.22181440900423757,0.8096338725989954,0.17823622585612492,0.10341228257708447,0.3253507391955615,0.7539747635599071,0.8897492491856512,0.256474931379947,0.06093936879349055,0.20539870714051475,0.4094838065585061,0.426155806297419,0.42797007486741356,0.2409720649997255,0.3202839099258494,0.8351049485179093,0.2429155003572861,0.09015809213590407,0.04001217326980645,1.0,1.0,1.0,0.9245969653129578,0.9245969653129578,0.8941352963447571,0.8941352963447571,0.8941352963447571,0.8941352963447571,0.8941352963447571,0.8941352963447571,0.8941352963447571,0.8941352963447571,0.8941352963447571,0.8941352963447571,0.028720831498503685,0.028720831498503685,0.028720831498503685,0.03046157956123352,0.03046157956123352,0.03046157956123352,0.8820412158966064,0.8820412158966064,0.8820412158966064,0.8820412158966064,0.8820412158966064,0.8820412158966064,0.8820412158966064,0.8820412158966064,0.8820412158966064,1.0,1.0,1.0,1.0,1.0.0,DR8,196.23239885733938,47.50361204286046
569937_3077,0.06276999,0.87227523,0.064954735,0.035777662,0.9642223,0.963938,0.036061954,0.29619017,0.46869832,0.23511145,0.007726539,0.021410558,0.5962805,0.36687008,0.0077123325,0.5713591,0.40058628,0.028054602,0.05330541,0.08633051,0.8603641,0.8714016,0.10341713,0.025181271,0.07547824,0.14347385,0.1747384,0.18667713,0.12650366,0.29312873,0.83086944,0.11879499,0.038260616,0.012074902,0.013375698433701443,0.7718245998764501,0.01326791118261211,0.007578528653976414,0.9232106741541395,0.9061282104277594,0.0030539685115332582,0.12590683204151512,0.25962352137434325,0.062485463585673216,0.00043503642282679303,0.005711530972387203,0.5350570837842163,0.2928844633128556,0.0004217864278334755,0.4782266657206287,0.3253748488018816,0.002621995726737117,0.019901638415518074,0.042524726984511416,0.807011294609338,0.7943868147012494,0.043648846730912884,0.0024465871380539364,0.004320430105879148,0.024191499190682683,0.04317408661219781,0.04081389937543221,0.01705942644057766,0.10964232120204585,0.7647439895353876,0.07016984278782622,0.010986282601414502,0.0007410634009876843,0.13412862898441463,0.9477372698578219,0.14288972082381918,0.07678937629602697,0.9924214644219117,0.9969460376765538,0.0938718421516552,0.5145527971905666,0.687328157379767,0.414427460152036,0.022790867055271988,0.04578577291269449,0.6740164919747299,0.42932767307207226,0.022787181896743,0.6568788378142553,0.49816667233660006,0.0553221622932702,0.0903788195860181,0.12862656370616868,0.9132929193048132,0.9385128287366737,0.17590447011190866,0.06774346020570043,0.22334035508230077,0.3133354679033529,0.3461994035029421,0.3763330450742121,0.2810343152939552,0.504402538523385,0.8879170743795722,0.18211155102726617,0.07641604790936092,0.03394088185632142,1.0,1.0,1.0,0.8722752332687378,0.8722752332687378,0.8410672545433044,0.8410672545433044,0.8410672545433044,0.8410672545433044,0.8410672545433044,0.8410672545433044,0.8410672545433044,0.8410672545433044,0.8410672545433044,0.8410672545433044,0.06276998668909073,0.06276998668909073,0.06276998668909073,0.031207967549562454,0.031207967549562454,0.031207967549562454,0.8107366561889648,0.8107366561889648,0.8107366561889648,0.8107366561889648,0.8107366561889648,0.8107366561889648,0.8107366561889648,0.8107366561889648,0.8107366561889648,1.0,1.0,1.0,1.0,1.0.0,DR8,197.87919232317608,46.34175688733754
568934_464,0.0618274,0.87920225,0.05897032,0.03327503,0.966725,0.96200776,0.037992243,0.14585102,0.39092553,0.4632235,0.009195479,0.013204075,0.1953288,0.74094474,0.04132685,0.15396208,0.79313326,0.05290469,0.08136665,0.26855877,0.65007454,0.72579175,0.23385377,0.0403544,0.057118163,0.20400782,0.2194564,0.16822979,0.072935015,0.27825278,0.7153056,0.19235554,0.06759369,0.024745155,0.015473749811577835,0.7892598609779349,0.014909632166680188,0.008316373339815627,0.9290435814083944,0.918076999708093,0.003246289834359541,0.04082536424498564,0.21805869019633983,0.2948103631320152,0.000515571127158898,0.0013064599960325373,0.12293518214558709,0.680854534289447,0.015509012958251987,0.08778669336235953,0.7150829756011217,0.014232261166341676,0.03898354916218174,0.19120355006229722,0.5769711372931113,0.6185032472524739,0.1392666244180703,0.0055379816427909455,0.003118541980190556,0.06804994174204188,0.0829778298575121,0.05098883642446261,0.004327153142275989,0.1183461160786727,0.610722114272513,0.12191764400860375,0.026922428147872452,0.0036841247395125866,0.11670064788476313,0.9533464408389909,0.12035627884909113,0.07095636664415754,0.9916836222830605,0.9967537088106148,0.08192293397664153,0.3017600134247313,0.5623953962933508,0.6427138197513926,0.026682598689975495,0.03304183768425641,0.24228467627720568,0.8138523794139053,0.07401035694785278,0.2218087921976394,0.8603222318263207,0.0945101068581569,0.12658090531943175,0.3336651460839617,0.7363361350661264,0.8307147278182592,0.3377278764991749,0.0891122493138205,0.16082678779517842,0.3690998341346597,0.3850922508220918,0.30945806594878117,0.19239248943186885,0.4619476359956554,0.7928504645886414,0.27367341801098516,0.12246933741116955,0.0588180283218532,1.0,1.0,1.0,0.8792022466659546,0.8792022466659546,0.8499467968940735,0.8499467968940735,0.8499467968940735,0.8499467968940735,0.8499467968940735,0.8499467968940735,0.8499467968940735,0.8499467968940735,0.8499467968940735,0.8499467968940735,0.0618273988366127,0.0618273988366127,0.0618273988366127,0.02925548143684864,0.02925548143684864,0.02925548143684864,0.8176554441452026,0.8176554441452026,0.8176554441452026,0.8176554441452026,0.8176554441452026,0.8176554441452026,0.8176554441452026,0.8176554441452026,0.8176554441452026,1.0,1.0,1.0,1.0,1.0.0,DR8,197.43805769235706,45.912734420535884
563632_4612,0.19719186,0.7345718,0.06823622,0.2325407,0.76745933,0.19713064,0.8028693,0.6719993,0.2509418,0.07705888,0.011426809,0.09350803,0.70839334,0.17802437,0.008647395,0.7454407,0.22663878,0.027920466,0.05109009,0.024249382,0.92466056,0.52833045,0.28230545,0.18936409,0.0411695,0.50337243,0.04064252,0.026283445,0.022951458,0.36558068,0.84294695,0.095541485,0.04614725,0.015364315,0.12884799090093532,0.6561146096887459,0.026280768279631217,0.11747796958304978,0.6462382199518071,0.04280441383546141,0.605331140071402,0.5509757682673785,0.12626278300684013,0.012117671278706905,0.001086373063448198,0.05692043954591615,0.635756381501706,0.12072479307825794,0.0005065463194803344,0.6364726686963138,0.14875924794144402,0.00309602147388072,0.016241017766453432,0.0039085938760384424,0.8808766354430939,0.39866165960292527,0.17063033014054949,0.09294871071458193,0.008296513434975474,0.4480598814611176,0.006942039696330193,0.002658188028806631,0.0015427565413503937,0.262658780912039,0.7852107002416014,0.049872275253484345,0.015726672574083122,0.001422089743975714,0.26961686591754697,0.8100082241971173,0.1182592060486971,0.35376171428460995,0.8825220304169501,0.39466885992859807,0.9571955937740195,0.8194280759376865,0.39134315439252426,0.15337549828846878,0.03051144634643553,0.1387285062338417,0.7687916195329237,0.23463971912643908,0.024214102273306747,0.8282624528622207,0.34025853750469126,0.06659866228649594,0.08452495038846,0.051908311805823636,0.9669189546847954,0.6661215962874132,0.42941805366674307,0.3090456130424189,0.0800229657904589,0.6172939978145597,0.07114242398657049,0.05093452481776627,0.050401053530106765,0.42371294545651267,0.9034800946514548,0.14442319800997347,0.0842139250817993,0.039309480469967385,1.0,1.0,1.0,0.7345718145370483,0.7345718145370483,0.5637540221214294,0.5637540221214294,0.5637540221214294,0.5637540221214294,0.5637540221214294,0.5637540221214294,0.5637540221214294,0.5637540221214294,0.5637540221214294,0.5637540221214294,0.19719186425209045,0.19719186425209045,0.19719186425209045,0.17081783711910248,0.17081783711910248,0.17081783711910248,0.11113318800926208,0.11113318800926208,0.11113318800926208,0.11113318800926208,0.11113318800926208,0.11113318800926208,0.11113318800926208,0.11113318800926208,0.11113318800926208,1.0,1.0,1.0,1.0,1.0.0,DR8,117.47129470141196,44.873267466838996
561569_2164,0.062301267,0.8860645,0.051634144,0.07239505,0.9276049,0.9665667,0.033433348,0.26877153,0.30608413,0.42514434,0.00940747,0.01693911,0.25643027,0.7035438,0.013679409,0.065910675,0.7110343,0.22305502,0.056320142,0.24519163,0.6984882,0.6694355,0.26840138,0.062163077,0.053298775,0.33606666,0.20190275,0.10735674,0.057290662,0.24408443,0.7169699,0.18654735,0.077913955,0.018568816,0.017952257941906778,0.8129966474679831,0.012244002208208392,0.024661115523691605,0.8712657637264287,0.9228186903646814,0.0037353071710307115,0.12828134039292813,0.16949029778083147,0.2585120404209721,0.0005906464198467607,0.0029384082153120212,0.20651762251860742,0.6292898754652038,0.0014802131333463851,0.020390465326594377,0.6187912876362648,0.14451101040350733,0.02149214972953378,0.17660073868904905,0.6164793555076975,0.5469007237067812,0.15329504421011386,0.011658890910968058,0.003256664945383952,0.17799382383228668,0.0721342922616896,0.021694618848122616,0.003754392427351717,0.10297319273798158,0.6458184490188548,0.11855424636434472,0.03529784033528137,0.001803746491637643,0.12021689183441993,0.952421776857377,0.11085715452114563,0.12873423627357125,0.9753388844763083,0.9962646837121865,0.0771813620165637,0.41197712615618864,0.4616433946038437,0.5915477714244268,0.027068847197438847,0.03773117912848412,0.3345380017376436,0.7646038007034395,0.0318870395496211,0.11945190781019496,0.8086155172468461,0.31720003979222827,0.09636686304225837,0.32772694084272974,0.7719214873159916,0.7919728944191978,0.39523309396712586,0.13697478519011608,0.14656971019462936,0.5318230278641112,0.35677227217444274,0.23764902741304372,0.15578761764284496,0.4131485385104746,0.8019046843770673,0.2538170045158251,0.13203739476700804,0.0464852282387934,1.0,1.0,1.0,0.8860645294189453,0.8860645294189453,0.8219178318977356,0.8219178318977356,0.8219178318977356,0.8219178318977356,0.8219178318977356,0.8219178318977356,0.8219178318977356,0.8219178318977356,0.8219178318977356,0.8219178318977356,0.06230126693844795,0.06230126693844795,0.06230126693844795,0.06414668262004852,0.06414668262004852,0.06414668262004852,0.794438362121582,0.794438362121582,0.794438362121582,0.794438362121582,0.794438362121582,0.794438362121582,0.794438362121582,0.794438362121582,0.794438362121582,1.0,1.0,1.0,1.0,1.0.0,DR8,116.73265401222656,44.26562848466783
562607_63,0.042643953,0.8996079,0.057748146,0.024526011,0.975474,0.9827336,0.017266378,0.097473584,0.3523654,0.550161,0.008590673,0.011217544,0.1667067,0.76903284,0.04445224,0.272891,0.6691277,0.05798131,0.08624965,0.26651043,0.6472399,0.7274473,0.24056423,0.03198847,0.07273699,0.1737217,0.20212615,0.2518386,0.10466328,0.19491327,0.6885766,0.21260487,0.082634754,0.016183764,0.005826879161421161,0.8262789414593064,0.013313822434581563,0.0042709015043901405,0.9444336547664118,0.9575427090449659,0.0013374127783704875,0.023368084865040748,0.20714017539867471,0.37636276597691143,0.00046166407572045956,0.0009062700519878454,0.10672238395091266,0.7178330209389615,0.017491907601374746,0.1915663015911238,0.5676660894778431,0.020276181396581838,0.04491578315711657,0.21190317925418978,0.5743818941972698,0.6225043743796979,0.14703176690565725,0.003961327366083111,0.0037698984319599702,0.04605715354764919,0.05340590883060108,0.08541803160224719,0.009723375275905636,0.056565799073040116,0.6093158967286649,0.14280422582269647,0.037513714609019956,0.001337137120860181,0.09435448077937976,0.9666770133459116,0.1205499391564664,0.055566347514426004,0.9957290995758619,0.99866258093103,0.04245731921920924,0.21269000384059011,0.5281198324614068,0.7131823038954874,0.02533126772676032,0.028979524477286057,0.21660467247988202,0.8400894465913722,0.0763968854168271,0.36176830590992354,0.7512425106402318,0.10261379176182008,0.12642566707669053,0.34187196675273485,0.7140760655886425,0.827489507073222,0.3458706609906926,0.07557580735088648,0.19776603996018033,0.36024003748306804,0.3864530098811408,0.44694995492963047,0.26384307998888595,0.38442142801985585,0.7739084378505507,0.2928213368998637,0.12934600859629333,0.04358816889202778,1.0,1.0,1.0,0.8996078968048096,0.8996078968048096,0.877544105052948,0.877544105052948,0.877544105052948,0.877544105052948,0.877544105052948,0.877544105052948,0.877544105052948,0.877544105052948,0.877544105052948,0.877544105052948,0.042643953114748,0.042643953114748,0.042643953114748,0.02206379361450672,0.02206379361450672,0.02206379361450672,0.8623920679092407,0.8623920679092407,0.8623920679092407,0.8623920679092407,0.8623920679092407,0.8623920679092407,0.8623920679092407,0.8623920679092407,0.8623920679092407,1.0,1.0,1.0,1.0,1.0.0,DR8,118.79825603578055,44.38211957599488
558442_3729,0.04232584,0.90533423,0.052339956,0.04922395,0.950776,0.96990037,0.030099608,0.5121799,0.2992171,0.188603,0.008226834,0.013299435,0.2848547,0.6843986,0.009220503,0.2198549,0.68707466,0.0930704,0.066853926,0.14884311,0.78430295,0.6180546,0.31338134,0.06856405,0.06119381,0.24641232,0.21961294,0.19397543,0.07349927,0.20530623,0.7430003,0.16746138,0.07039616,0.019142142,0.009968346072603627,0.8386609721990835,0.014383585094264205,0.015479097349119328,0.9070572364061099,0.9275249124217865,0.0028866655187565985,0.3371555285657231,0.14463580652461422,0.06915940181301379,0.0005158661548428162,0.0018533179052086883,0.23841061552306503,0.6025008304362223,0.0006835292450499433,0.13943954585941132,0.5801006027514131,0.03699908865168161,0.03352368458549608,0.10015803142747451,0.7220923896067759,0.4810294900531894,0.17675957975212644,0.013897828069366049,0.0032933640392367987,0.07482808282702633,0.0716633036286799,0.059453394395485366,0.005570711361160962,0.0756535434037891,0.6595687752952936,0.10438040038722061,0.029060351568685604,0.0021220159552062605,0.08904433612436642,0.9607544395127969,0.10405478584467634,0.09294277776448426,0.9845209295611996,0.9971133262587445,0.07247504104341136,0.6828258579857283,0.45994764457790943,0.3196223827696404,0.023753311930624587,0.03216165319133527,0.3668819007413708,0.7337204772908322,0.024853799715842975,0.30904929671473536,0.7895596867267638,0.15725055602591392,0.11250667759223033,0.21771597236530366,0.8523570535106202,0.7577800618222973,0.45195587949397625,0.15619735659078077,0.1709770503404296,0.4188695307788093,0.3772885521132297,0.3799388941003491,0.19874628401959624,0.3738698355012566,0.8247503300790673,0.24274674657730005,0.12233001877165249,0.047785116572231036,1.0,1.0,1.0,0.9053342342376709,0.9053342342376709,0.860770046710968,0.860770046710968,0.860770046710968,0.860770046710968,0.860770046710968,0.860770046710968,0.860770046710968,0.860770046710968,0.860770046710968,0.860770046710968,0.04232583940029144,0.04232583940029144,0.04232583940029144,0.04456412419676781,0.04456412419676781,0.04456412419676781,0.834861159324646,0.834861159324646,0.834861159324646,0.834861159324646,0.834861159324646,0.834861159324646,0.834861159324646,0.834861159324646,0.834861159324646,1.0,1.0,1.0,1.0,1.0.0,DR8,117.03862676084077,43.590690102561375
568848_2307,0.09850836,0.85467285,0.04681879,0.05486146,0.9451386,0.83037275,0.16962728,0.5917524,0.27367646,0.13457118,0.021215292,0.1611114,0.48725587,0.3118181,0.018599387,0.09034896,0.851853,0.057797953,0.11627333,0.09837803,0.78534865,0.42778492,0.44248047,0.12973462,0.02440933,0.8566946,0.01989038,0.010651129,0.010490882,0.077863686,0.8006434,0.12386672,0.059357546,0.016132316,0.04514414713913766,0.7811917549825146,0.012504116492093759,0.017383119967060365,0.8958956102073002,0.628456170478649,0.03824498185360892,0.4428531627954893,0.14385059312296092,0.047645761502932094,0.0027293258739488806,0.09554583347858718,0.4023226235841666,0.23744900330081747,0.002394676271990098,0.03746757447999588,0.7741047953678647,0.0138502314414036,0.05622189290444822,0.0432724330516536,0.7010025788989245,0.28653853562504417,0.30763148787050293,0.044731622635887494,0.004676711801669535,0.8048567338915508,0.003521560648525317,0.000568667997335118,0.0005295264076177026,0.036954495942735054,0.7418911767887229,0.06977990545105761,0.019376288668809454,0.0012803390563882362,0.16339288377130906,0.9221720158837973,0.09557144139812238,0.10410440938854577,0.9826168541289972,0.9617550084041805,0.37154387838525593,0.7315885493377812,0.41355074269359227,0.24239401096718033,0.046535925881444035,0.2169078979960955,0.576852092791625,0.3980905186254935,0.04494458623033967,0.14647590803861646,0.9197190547119583,0.10280838233858575,0.17517885479084047,0.15617707695293379,0.8591050260274302,0.571691297155862,0.5783985029507193,0.23865608636588026,0.05109170828219814,0.9170656269531815,0.048376256818458856,0.03046617114305939,0.029944529714779917,0.12052151936886682,0.8760364719503393,0.18295933370525022,0.09360776104818583,0.0396348477541836,1.0,1.0,1.0,0.8546728491783142,0.8546728491783142,0.8077842593193054,0.8077842593193054,0.8077842593193054,0.8077842593193054,0.8077842593193054,0.8077842593193054,0.8077842593193054,0.8077842593193054,0.8077842593193054,0.8077842593193054,0.09850835800170898,0.09850835800170898,0.09850835800170898,0.046888601034879684,0.046888601034879684,0.046888601034879684,0.6707620620727539,0.6707620620727539,0.6707620620727539,0.6707620620727539,0.6707620620727539,0.6707620620727539,0.6707620620727539,0.6707620620727539,0.6707620620727539,1.0,1.0,1.0,1.0,1.0.0,DR8,166.6556828208964,46.03882548762356
408794_1311,0.22176489,0.7038507,0.074384406,0.06524939,0.9347507,0.6509277,0.34907228,0.3088047,0.4577623,0.23343304,0.0120123355,0.05562665,0.59696656,0.32536015,0.010034276,0.20762436,0.7729286,0.01944694,0.060808443,0.07779008,0.86140144,0.27819407,0.4039497,0.31785622,0.032403637,0.7656366,0.022544332,0.0119653335,0.011462799,0.1559873,0.75984454,0.1405213,0.06670699,0.03292714,0.13379404213699292,0.6013717221513204,0.02574575639457371,0.025762714547469766,0.8881492252310715,0.36601500167860873,0.12668955045248295,0.14851919785354992,0.2975173866891061,0.11245844741065097,0.0010682054948089029,0.02423613706190324,0.5241675123702393,0.2696519662384599,0.0007404988989713762,0.12226679354924781,0.6919285674888317,0.0019117360061209655,0.024207941491333727,0.04076947176054313,0.7983008410523136,0.1507882700705308,0.24101844628743355,0.1654426989009084,0.008345726780291706,0.6989916603293429,0.0028529407488151162,0.0006333227746672246,0.0006075560374283543,0.09467008701549863,0.6752304262490212,0.07786858877231571,0.025100482076437704,0.007224475056949652,0.3128317304301284,0.8012302857980979,0.12828625355707773,0.1118507877871724,0.9742372607483516,0.8733104810695501,0.6339849983213912,0.4646126434267457,0.6134734140141889,0.3884074989547716,0.031095410732894225,0.09359847267608465,0.6680858883250436,0.41049796730487653,0.02823791716535629,0.29128508150712057,0.856692516142777,0.05528846780100515,0.09700454781640407,0.12588970863172264,0.9148883176150651,0.43838579279992257,0.5453477091811765,0.4741982050694087,0.06517214614371554,0.8400693705190798,0.04508444458926923,0.03232453477986013,0.03188890258114185,0.22489171334370348,0.8448637690118135,0.21025095810905237,0.11997203005346092,0.07401673540496871,1.0,1.0,1.0,0.7038506865501404,0.7038506865501404,0.6579248905181885,0.6579248905181885,0.6579248905181885,0.6579248905181885,0.6579248905181885,0.6579248905181885,0.6579248905181885,0.6579248905181885,0.6579248905181885,0.6579248905181885,0.22176489233970642,0.22176489233970642,0.22176489233970642,0.04592582955956459,0.04592582955956459,0.04592582955956459,0.42826154828071594,0.42826154828071594,0.42826154828071594,0.42826154828071594,0.42826154828071594,0.42826154828071594,0.42826154828071594,0.42826154828071594,0.42826154828071594,1.0,1.0,1.0,1.0,1.0.0,DR8,333.3396089859714,13.43646974962686
